call_tx_hash,call_block_number,gas_price,tokens,clearingPrices,trades
0xc7fcaad98f0cfa68130271f64ce034b840d9cc7dd672f98678ea06efc002b23c,20829159,33004390362,[0x4c9edd5852cd905f086c759e8383e09bff1e68b3 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x4c9edd5852cd905f086c759e8383e09bff1e68b3 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[1000000000000000000 1000547154030378619017582974773 2578739085777211698951 1841906503 720000000000000000 4980439951 5000000000000000000000],"[{""sellTokenIndex"":3,""buyTokenIndex"":4,""receiver"":""0xee148159df515ea4a69136da0a11980f31c10d86"",""sellAmount"":720000000000000000,""buyAmount"":1804244176,""validTo"":4294967295,""appData"":""0x623460fb2e352f6b7036ba6f72ecebb4c1762184d2a4b4a6c02ecf354f4fd1b2"",""feeAmount"":0,""flags"":64,""executedAmount"":720000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0x97bf1a16f366007facb07da02df72c5e9ed5803a"",""sellAmount"":5000000000000000000000,""buyAmount"":4957517767,""validTo"":1727287636,""appData"":""0x7356336c515c78717ad4b4256c7c5268da82bceeedbd16cda178ac468fef6c4f"",""feeAmount"":0,""flags"":0,""executedAmount"":5000000000000000000000,""signature"":""0xd6c82f85c78a389d4a9a926c1b391cf329f98cefaa4da2677e9c5845e221c5dc4b49954d3c9600d20f01ffb0d259bf8c5a2fbe1567dbcb378515261c60e2a84c1c""}]"
0x28d8c44a0f16ae82b32e570172cd1ab9adf8563373586f2fe1e0b0f73f0763a9,20829153,36659091859,[0x163f8c2467924be0ae7b5347228cabf260318753 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x163f8c2467924be0ae7b5347228cabf260318753 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[690283211 333990144118390125000 859380198836 858581156324 334000000000000000000 31806813068 15426987956732169862198],"[{""sellTokenIndex"":3,""buyTokenIndex"":4,""receiver"":""0x6b868c4f47a6cc0f1eaa1da14af932d82951b805"",""sellAmount"":334000000000000000000,""buyAmount"":840624609639,""validTo"":4294967295,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":64,""executedAmount"":334000000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0xfef2876bfb621ff72de4089aae7ee838c69468e9"",""sellAmount"":15426987956732169862198,""buyAmount"":31691264897,""validTo"":1727287534,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":0,""executedAmount"":15426987956732169862198,""signature"":""0x7f5f1405370356131d0dc6d29542b681d1b8ea0f8eef0df0105763a0982beff222f179ca6910d0c98c56a075f90c85ce9f0f23d4520059224a00ea1b05f6c0341b""}]"
0xd48672a49a6a1b64344ed34f5c08836eda3a4d0d094722dfaf30fae359d2cb60,20829151,34271224672,[0x0001a500a6b18995b03f44bb040a5ffc28e45cb0 0x046eee2cc3188071c02bfc1745a6b17c656e3f3d 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x046eee2cc3188071c02bfc1745a6b17c656e3f3d 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x0001a500a6b18995b03f44bb040a5ffc28e45cb0 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[19536180108183952764 1000000000000000000 12536487694467964501156851154638 32254529009205713166347 12697664391 159686883241215532815018 31430320956 20190271741740815287194 1318542684815661684 3392415349],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0x940f450c4025b01213e36f71a921d7fa0de47ed5"",""sellAmount"":159686883241215532815018,""buyAmount"":12564194239,""validTo"":1727287487,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":0,""executedAmount"":159686883241215532815018,""signature"":""0x9ba6a9b68f7132ac83a509f7b4ea436d3571fdaccf7a880c8d4fc2be31f260763c72b2638126e9dbd70e142621ad73f3eb1f468f62359c6bb13068ebbb5280c21c""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xf0268a2d2250a03423cbaee387f22fc38d0e0a31"",""sellAmount"":20190271741740815287194,""buyAmount"":31401382592,""validTo"":1727287535,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":20190271741740815287194,""signature"":""0x20ca57727de5b1d653960902a9f76d127fc2db467abe2ab1219ea8cfdfb39d4d6c008e4931bbb81ccfcee511002575490e5c8a0453e7ea93a435f831fe7b2f8e1b""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0x0000000000000000000000000000000000000000"",""sellAmount"":3392415349,""buyAmount"":1317087545941062400,""validTo"":1727285999,""appData"":""0x362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d"",""feeAmount"":0,""flags"":64,""executedAmount"":3392415349,""signature"":""0xf08d4dea369c456d26a3168ff0024b904f2d8b91000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ca34267500000000000000000000000000000000000000000000000012473c2511e873000000000000000000000000000000000000000000000000000000000066f44aef362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d0000000000000000000000000000000000000000000000000000000000000000f3b277728b3fee749481eb3e0b3b48980dbbab78658fc419025cb16eee34677500000000000000000000000000000000000000000000000000000000000000005a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc95a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc9""}]"
0x6a30c471567adfbf5a1dceee8a1d3d351dbbda61ded5e867a355bb6080f3616f,20829116,30194315945,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[386742688350038068774586569724158894212644864 1000000000000000000000000000000000000 48332180621747460658 125000000000],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0x592def3d37fa67dcb30a52a362292ed9e6b37633"",""sellAmount"":125000000000,""buyAmount"":48328374000502276640,""validTo"":1727287076,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":0,""executedAmount"":125000000000,""signature"":""0x7607b75a5329112b29c5ed2dd2c154c1778d631aeb2a8370f299328b9e902b714f9b7d07fee2f9845b4f35eb6102342ee261e455376a05f118ad1ae1641514611b""}]"
0x629a09e800c577bbe916b6f282d741cd546c17a90a576646006b6fb4020e64e3,20829115,28835659347,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[387201216420230092415483638 1000000000000000000 1974796816080207163 5119842083],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0x0000000000000000000000000000000000000000"",""sellAmount"":5119842083,""buyAmount"":1974046590474261248,""validTo"":1727285531,""appData"":""0x362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d"",""feeAmount"":0,""flags"":64,""executedAmount"":5119842083,""signature"":""0xf08d4dea369c456d26a3168ff0024b904f2d8b91000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001312a97230000000000000000000000000000000000000000000000001b6538ea434a13000000000000000000000000000000000000000000000000000000000066f4491b362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d0000000000000000000000000000000000000000000000000000000000000000f3b277728b3fee749481eb3e0b3b48980dbbab78658fc419025cb16eee34677500000000000000000000000000000000000000000000000000000000000000005a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc95a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc9""}]"
0x9db82963ea7330b65b5b35e6f18a96092046f1160bdb88a1395a70b3c5a099fc,20829105,29376979233,[0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xa95c5ebb86e0de73b4fb8c47a45b792cfea28c23 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7 0xdac17f958d2ee523a2206206994597c13d831ec7 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xa95c5ebb86e0de73b4fb8c47a45b792cfea28c23 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[14167627537553584833400 84581889038787556903708064787896 18446744073709551616 219503997165173433665149 84581886951434341753376880770165 29955642053 30000000000 100735677136168635716741 22000000000 19354509486328074086 300002000000000000000],"[{""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0xcf2be87b16b047d37cee0f6b2bac538f14849fbe"",""sellAmount"":30000000000,""buyAmount"":29807718680,""validTo"":1727286750,""appData"":""0x8b3ccf754bdf5a69d2af85be191f2800e2c4dc62a7f2c7c0b27aa09cbe7fb221"",""feeAmount"":0,""flags"":96,""executedAmount"":30000000000,""signature"":""0xcf2be87b16b047d37cee0f6b2bac538f14849fbe""} {""sellTokenIndex"":7,""buyTokenIndex"":8,""receiver"":""0xb5ab290e152290b6bd5bdb04e23236d3f9d4aaec"",""sellAmount"":22000000000,""buyAmount"":100202229971629462773048,""validTo"":1727286919,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":0,""executedAmount"":22000000000,""signature"":""0xa4a64d7aa1ac89ad195eff9a681335fa3159ad1fcab33cbd9c5c5ef3d691d4152e8f717fb8d4625d6687727a9de45560305dfcecc858fedc315dbc49a0da7cb91b""} {""sellTokenIndex"":9,""buyTokenIndex"":10,""receiver"":""0xf9d7adfb5bc41283d67db9d71add65162e242f62"",""sellAmount"":300002000000000000000,""buyAmount"":19315704450703467154,""validTo"":1727286940,""appData"":""0xb10ef3b101db9612af0137a8126498c9540e0bf3cd4e6a57d556a1f752475bb1"",""feeAmount"":0,""flags"":0,""executedAmount"":300002000000000000000,""signature"":""0x8007e6fc435853291bac6c9323229dd5632f43b36113829c57b56e986b3a3f98105979f78423ceafe53eb9a7f83f8240587aa8a19fe4875b1dc156b0ab72e82a1c""}]"
0xafe96971d64f31e99feb0abfb19622c685708bbebcf1be16b58162126f59c459,20829041,30766066656,[0x0a2c375553e6965b42c135bb8b15a8914b08de0c 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0a2c375553e6965b42c135bb8b15a8914b08de0c],[3934043138589136896 700000000000000000000000000 1817794534000000000 1800368707 700000000000000000 67415243219993577 150000000000000000],"[{""sellTokenIndex"":3,""buyTokenIndex"":4,""receiver"":""0xe34d87b47b418296859445ec070491ad20524654"",""sellAmount"":700000000000000000,""buyAmount"":1771299942,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":700000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0x7a6b35ac2ef0bd535f1a81e41603b7d13ba1df84"",""sellAmount"":150000000000000000,""buyAmount"":65568725173599353,""validTo"":4294967295,""appData"":""0x38daf784d4aafdb740255f3267cbd0982035dcd8cf0700c866d9e5a4f64ae877"",""feeAmount"":0,""flags"":64,""executedAmount"":150000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0x058248e416975d33c5bd9c6faa9c5da8a2c78aa1f845054e3dd204efac7b9c47,20829033,29855136787,[0x57e114b691db790c35207b2e685d4a43181e6061 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x57e114b691db790c35207b2e685d4a43181e6061 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[3909029037 12621583212155954246549 32761887136917 3908682964 12667767482500309483268 8078890216 3119281096080866947],"[{""sellTokenIndex"":3,""buyTokenIndex"":4,""receiver"":""0x8fec806c9e94ff7ab2af3d7e4875c2381413f98e"",""sellAmount"":12667767482500309483268,""buyAmount"":3904428550,""validTo"":1727286091,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":0,""executedAmount"":12667767482500309483268,""signature"":""0xf8738d1611480b99af753fb5d52e686a5ed3b61742d9ace691b8fc08ce035c7d17d9d3a3a95462f1f11941ad599be57140ff81b78905f96c92a250aae6e50af51c""} {""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0x10f1ffab2094c558d1c3747d195bec13fe8bd9fa"",""sellAmount"":3119281096080866947,""buyAmount"":7921693083,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":3119281096080866947,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0xc0d731ef99a1d926f0be522cfd62db03a77adadc2503bf14bfb25fc3dce633ce,20828988,29212373280,[0x420698cfdeddea6bc78d59bc17798113ad278f9d 0x58b6a8a3302369daec383334672404ee733ab239 0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x420698cfdeddea6bc78d59bc17798113ad278f9d 0x58b6a8a3302369daec383334672404ee733ab239 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[100000000000000000 3898636064110795030528 84686501140329086976 254870038223295690404170269982720 666231616324355038904320 666231616324355038904320 634196115442604902719814 100000000000000000 7910462128030543 2074302934107651408 5030537264 15189562898500000000000],"[{""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x3626a1412633e640a70f8aa47d30b098f589073a"",""sellAmount"":100000000000000000,""buyAmount"":626584096981423033675709,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":100000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0xb3e08599ac57666be68dbb3d311b9c607900a83b"",""sellAmount"":2074302934107651408,""buyAmount"":7155279035989347,""validTo"":1727284162,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":2074302934107651408,""signature"":""0x37d07cf2e7bb13c169d658b79c83b6d55928704baeac1ca6912f59f130fad8573bcee11b948fba0d3dd9e17eac47376342350293786349fa178461831b0b12021b""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0x89b537d4e0de035303dc1bdae18394f7a6c15c36"",""sellAmount"":15189562898500000000000,""buyAmount"":5029046171,""validTo"":1727285416,""appData"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""feeAmount"":0,""flags"":0,""executedAmount"":15189562898500000000000,""signature"":""0xb4a416ce7901badabe3ca320e0b7ec2aec9e8f2af298c47df9f7f903f2a3ec0c1b2947c8b3a190bfcec033e009a38cea7f9d325b0dc3a8424137177c08bccbfa1b""}]"
0x1fe03d00cafed7bb398de19f3ff27215be02d3fc9f26962cb865b94d9aeaac43,20828973,28948538000,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[950000000000000000000000000 2470696586000000000 2457815627 950000000000000000],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0x3d242e6e14e274cc5b94bc7e6c164b4b9a00dc7f"",""sellAmount"":950000000000000000,""buyAmount"":2409630245,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":950000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0xc4b39506685d40c2f63781749e251e78679f241fa1b1538254e2d63e8778f703,20828938,32613131021,[0x2e9d63788249371f1dfc918a52f8d799f4a38c94 0x420698cfdeddea6bc78d59bc17798113ad278f9d 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb 0x2e9d63788249371f1dfc918a52f8d799f4a38c94 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x420698cfdeddea6bc78d59bc17798113ad278f9d 0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee],[9601626840000000000000000000000 5322278174310351379426705408 14125038813668600902640000000000000000000000 36753636884185771882799682985918464 36753636884185771882799682985918464 21263265710059617148230474661888 913628055 1412503881366860090264 678918532409459816855872 100000000000000000 469355593619773777 814177334678614556672],"[{""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x627b8fc06a25b563b43fd0ada7207052f022e1ac"",""sellAmount"":1412503881366860090264,""buyAmount"":601866565,""validTo"":1727300422,""appData"":""0xcbe00bae491eae4a028bd195bbb4a4900f070927a5992769000a5a754362ad6a"",""feeAmount"":0,""flags"":64,""executedAmount"":1412503881366860090264,""signature"":""0x627b8fc06a25b563b43fd0ada7207052f022e1ac5fd7e97dc078f884a2676e1345748b1feace7b0abee5d00ecadb6e574dcdd109a63e8943d5a25ba2e97094ad7d83dc28a6572da797d6b3e7fc6663bd93efb789fc17e4890000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000001800000000000000000000000002e9d63788249371f1dfc918a52f8d799f4a38c94000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000627b8fc06a25b563b43fd0ada7207052f022e1ac00000000000000000000000000000000000000000000004c926ddc563c324b980000000000000000000000000000000000000000000000000000000023dfc1450000000000000000000000000000000000000000000000000000000066f48346cbe00bae491eae4a028bd195bbb4a4900f070927a5992769000a5a754362ad6a0000000000000000000000000000000000000000000000000000000000000000f3b277728b3fee749481eb3e0b3b48980dbbab78658fc419025cb16eee34677500000000000000000000000000000000000000000000000000000000000000005a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc95a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc90000000000000000000000000000000000000000000000000000000000000280000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000024000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006cf1e9ca41f7611def408122793c358a3d11e5a5000000000000000000000000000000000000000000000000000000191ec4bdaf000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000001400000000000000000000000002e9d63788249371f1dfc918a52f8d799f4a38c94000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000627b8fc06a25b563b43fd0ada7207052f022e1ac00000000000000000000000000000000000000000000004c926ddc563c324b980000000000000000000000000000000000000000000000000000000023dfc1450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012c00000000000000000000000000000000000000000000000000000000000043800000000000000000000000000000000000000000000000000000000000000000cbe00bae491eae4a028bd195bbb4a4900f070927a5992769000a5a754362ad6a0000000000000000000000000000000000000000000000000000000000000000""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0x3626a1412633e640a70f8aa47d30b098f589073a"",""sellAmount"":100000000000000000,""buyAmount"":652633218538366122089729,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":100000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0xa99b8ae7696aac49f5208ccf79fd1983db2d7fbc"",""sellAmount"":814177334678614556672,""buyAmount"":465990807009048394,""validTo"":1727284952,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":814177334678614556672,""signature"":""0xd1daa16a03392ac3cda695571c3104ac8f2155d6d3c47e4fa4c3b55285616cbc613cc25304b4dcc5fd94661ea960bb917eacf84b601b43029f746e5b3a30389a1b""}]"
0xbae289106c0f46a0734c5f21b316874ca365b255cc8e31ca5ef34f900e689173,20828917,38234031511,[0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[25880000000000000000 153774637487168920196950786048 399908759101544005632 399724087574371009804 25880000000000000000 5024646909 1940000000000000000],"[{""sellTokenIndex"":3,""buyTokenIndex"":4,""receiver"":""0xf9d7adfb5bc41283d67db9d71add65162e242f62"",""sellAmount"":25880000000000000000,""buyAmount"":398882570786871400547,""validTo"":1727284655,""appData"":""0xb10ef3b101db9612af0137a8126498c9540e0bf3cd4e6a57d556a1f752475bb1"",""feeAmount"":0,""flags"":0,""executedAmount"":25880000000000000000,""signature"":""0xf194049ee5cecafc1db7001189bbab93649de8bd4c93266103fadf29c4c5b58c4f98a15aacb0e956cf3d1c1ef5bed00245a21e17bce24adb8abf82eba40d20481b""} {""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0x5fd21eba060ba46ad458d6a2b0db5c050f07feb2"",""sellAmount"":1940000000000000000,""buyAmount"":4932721377,""validTo"":4294967295,""appData"":""0x623460fb2e352f6b7036ba6f72ecebb4c1762184d2a4b4a6c02ecf354f4fd1b2"",""feeAmount"":0,""flags"":64,""executedAmount"":1940000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0xeb739b2b8f24b2aadfb8a1aeb604a34031c6ccb775ec73aa584e76961fe1c2ff,20828908,41361033834,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdd66781d0e9a08d4fbb5ec7bac80b691be27f21d 0xec9333e7dadeebf82d290d6cb12e66cc30ce46b0 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xec9333e7dadeebf82d290d6cb12e66cc30ce46b0 0xdd66781d0e9a08d4fbb5ec7bac80b691be27f21d 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[410025090748987444647868041 1000259464739504888 90198719465197 248445217907 3997160706023113030403001 1000000000000000000 4361032454 20000000000000000000000],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0xcc654956cdcd72eed5629bb7edfd03048727f6f7"",""sellAmount"":1000000000000000000,""buyAmount"":3993237203689146128342835,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":1000000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x279a75b40eda7acc5d38b80802b6a2f541fd142f"",""sellAmount"":20000000000000000000000,""buyAmount"":4335358093,""validTo"":1727284582,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":20000000000000000000000,""signature"":""0xbb99fcb6fdc95242d3bd906954eb7402652ea3ed1861d4f07f22ff0c78dd909f243a1dea1bfe8157c6f0e7b6313905255cd45d94ff4c35c326ef9bd7be736c341c""}]"
